경락단가,도매가격,day_sentiment
3750.3660933660935,4104,0.0
3547.574931880109,4049,0.0
3696.0608974358975,3920,-0.1041666666666666
3770.156363636364,3917,-0.1041666666666666
3815.720634920635,4090,-0.1041666666666666
3717.346153846154,4079,-0.1041666666666666
3699.919093851133,4162,-0.0625
3733.5532786885246,4043,-0.2916666666666666
3750.8688524590166,3814,-0.0694444444444444
3798.076219512195,4122,-0.0694444444444444
3818.9063670411983,4092,-0.0694444444444444
3704.159574468085,3962,-0.2305555555555555
3685.272151898734,3941,-0.0416666666666666
3708.250825082508,3972,0.0
3878.417763157895,3988,0.0
3923.907630522088,4014,0.0
3724.382838283828,4015,0.1
3856.119691119691,3946,-0.2222222222222222
3795.772200772201,3858,-0.1333333333333333
3976.0901960784313,4158,-0.1333333333333333
4031.7636363636366,4246,-0.1333333333333333
4220.747252747253,4267,-0.0166666666666666
4366.439688715954,4273,-0.0793650793650793
4785.950877192982,4348,-0.1785714285714285
4792.674358974359,4672,-0.1785714285714285
4940.033222591363,4624,-0.1785714285714285
4792.056379821958,4560,0.0833333333333333
4664.47284345048,4362,-0.1166666666666666
4434.132841328414,4253,-1.0
4564.4951768488745,4188,-1.0
3642.7697841726617,3798,-1.0
3732.192307692308,3962,-1.0
3665.9963898916967,3882,-1.0
3787.2736842105264,3792,-0.0833333333333333
3919.26171875,3731,-0.25
3865.524590163935,3743,-0.1964285714285714
4135.580882352941,4018,-0.1964285714285714
4191.967302452316,4014,-0.1964285714285714
3954.994186046512,3879,0.0274725274725274
4023.0204081632655,4075,0.0274725274725274
3947.420895522388,4044,0.0274725274725274
3880.95498392283,3995,-0.0444444444444444
3772.514814814815,3991,-0.2809523809523809
3717.276752767528,3865,-0.0555555555555555
3976.75,3816,-0.0555555555555555
3977.296428571429,3987,-0.0555555555555555
3823.635687732342,3884,-0.0555555555555555
3857.38683127572,3944,-0.285
3913.693277310924,3815,-0.3055555555555555
4095.098765432099,3720,-0.3055555555555555
4039.8910505836575,4009,-0.3055555555555555
4212.655555555555,3898,0.1666666666666666
4146.333333333333,4091,0.2
3921.132575757576,4049,-0.0555555555555555
4267.796934865901,3955,-0.0555555555555555
5409.863387978142,4219,-0.0555555555555555
4996.655487804878,4721,-0.0555555555555555
5010.264591439689,5241,-0.0555555555555555
4758.459283387622,4651,-0.0555555555555555
4379.496551724138,4411,0.08
4323.025830258302,4440,-0.3333333333333333
4314.446280991736,4321,-0.3125
4580.16742081448,4308,-0.3125
4918.435294117647,4104,-0.3125
4672.602678571428,4142,-0.1166666666666666
4692.430769230769,4290,-0.1904761904761904
4533.274509803921,4354,0.3666666666666666
4565.383399209486,4396,0.3666666666666666
4600.842696629214,4300,0.3666666666666666
4655.08547008547,4180,0.3666666666666666
4676.191666666667,4423,0.0062499999999999
4691.549783549784,4452,0.0833333333333333
4831.872928176796,4514,0.125
4821.948827292111,4552,0.125
4908.957055214724,4491,-0.1499999999999999
4746.165975103734,4763,-0.1499999999999999
4657.598039215686,4811,-0.1666666666666666
4795.991189427313,4828,-0.3333333333333333
4728.974789915967,4753,0.3
4682.996015936255,4747,-0.0111111111111111
4697.761904761905,4953,-0.0111111111111111
4545.8828125,4572,-0.1083333333333333
4586.962962962963,4988,-0.5
4541.829861111111,5043,-0.5
4813.094076655052,4691,-0.0238095238095238
4786.817813765182,4553,-0.6666666666666666
4924.120930232558,4931,-0.6666666666666666
4854.856502242153,4849,-0.2023809523809523
5102.380952380952,4859,0.1666666666666666
5132.12927756654,4629,0.0
5114.145374449339,4867,0.25
4985.666666666667,4869,0.25
5323.14979757085,4844,0.0
5401.7468354430375,4799,0.2666666666666666
5202.291095890411,4694,-0.25
5136.317689530686,4886,-0.11
5320.776892430279,4556,0.0
5478.390625,4803,0.0
5194.802197802198,4766,0.0833333333333333
4674.0,4904,-0.6666666666666666
5566.0459183673465,4846,-0.3
5071.781690140845,4869,-0.3
5471.905982905983,4853,0.0
5468.981481481482,4934,0.0666666666666666
5375.31884057971,4948,-0.1666666666666666
5538.8861386138615,5055,-0.1666666666666666
5762.637096774193,5055,-0.1666666666666666
5668.048076923077,5085,0.0833333333333333
5722.131707317073,5091,0.0
5700.514705882353,5374,0.125
5733.173913043478,5289,-0.1785714285714285
5631.080459770115,5309,0.0
5592.327800829876,5281,-0.5
5676.254032258064,5402,0.1904761904761904
5757.061797752809,5449,-0.1145833333333333
5721.732954545455,5384,-0.1145833333333333
5634.734082397004,5429,-0.1666666666666666
5295.16796875,5523,0.0
5366.413793103448,5692,0.0416666666666666
5183.988095238095,5552,-0.0416666666666666
4640.4009900990095,5484,0.0
4624.925,5495,-0.6666666666666666
4824.627218934911,5517,0.0
4895.833333333333,5845,-0.0416666666666666
4806.922680412371,5843,-0.0416666666666666
4643.156862745098,5794,0.0625
5010.995073891626,5830,0.0625
4968.798913043478,5785,-0.1452380952380952
5103.433460076046,6016,-0.1452380952380952
5037.24778761062,5903,0.5
4950.875939849624,5922,-0.1428571428571428
5342.453658536585,5905,-1.0
5064.00390625,5769,-0.236111111111111
5273.529411764706,5594,0.0
5113.354545454546,5499,-0.369047619047619
5072.480198019802,5571,-0.25
5113.931297709924,5393,-0.0986394557823129
5036.6551724137935,5074,-0.3333333333333333
4925.2,5093,-0.5
5391.081871345029,4803,-0.5
5170.031111111111,4709,0.0
5236.204918032787,4623,-0.0066666666666666
5294.996825396825,4399,0.0
5028.1621621621625,4652,-0.75
5194.308641975309,4618,-0.0833333333333333
5017.278996865204,4766,-0.5
5193.1194539249145,4748,0.1
5117.772727272727,4713,0.1
5213.934959349594,5124,0.1
5192.2,5025,-0.2619047619047619
5237.362235067438,5199,0.0
5223.663390663391,5108,-0.1547619047619047
5352.708737864078,4730,0.25
5235.6875,5284,0.0
4558.984756097561,5115,-0.1259259259259259
4006.417391304348,5144,-0.125
3016.678947368421,5092,-0.0666666666666666
4510.229038854805,5356,0.25
4557.839366515837,5230,-0.0555555555555555
4055.53,5192,-0.0555555555555555
4046.6681222707434,5056,0.0
4025.035460992908,5204,-0.3333333333333333
4095.734864300626,5417,-0.0884353741496598
4031.631914893617,5355,0.0416666666666666
3912.565909090909,5534,-0.119047619047619
3692.2949002217297,5571,-0.119047619047619
3589.7049180327867,5320,-0.5
3522.160401002506,5755,0.0
3588.875912408759,5567,-0.0833333333333333
3586.10621761658,5525,-0.1666666666666666
3635.777777777778,5583,0.1333333333333333
3832.8819277108432,5438,0.1333333333333333
3602.351620947631,5756,0.0
3608.062176165803,5726,-0.03125
3635.804071246819,5687,0.0
3427.840101522843,5778,0.0
3585.454326923077,5694,0.0
3408.443005181347,5639,0.0
3429.692082111437,5372,0.2142857142857142
3542.4634146341464,4918,-0.3
3291.0923482849603,4633,0.5555555555555555
3483.163043478261,4420,1.0
3468.738601823708,5211,-0.3333333333333333
3513.4108280254777,5094,-0.0166666666666666
3569.047021943574,4842,-0.1944444444444444
3643.332268370607,4707,1.0
3843.3976608187136,4670,1.0
3826.978125,4700,-0.1666666666666666
4005.271604938272,4483,0.2142857142857142
4044.241042345277,4297,-0.1111111111111111
3867.6710526315783,4206,-0.1
3978.5934959349593,4054,-0.3333333333333333
3735.005934718101,4054,0.5
3773.715654952077,4033,0.0
3727.877887788779,3852,-0.3125
3976.415224913495,3858,0.0833333333333333
3945.5501618122976,4046,-0.5
4043.868131868132,4013,0.25
4025.6724137931033,3943,0.2
4009.479853479853,3918,-0.1349206349206349
4064.81935483871,3877,0.0
4024.45247148289,3802,0.0
3930.359430604982,3779,0.1428571428571428
3921.945205479452,3804,-0.5
3989.142307692308,3765,0.0333333333333333
3987.634812286689,3685,0.0
4001.438016528926,3829,0.1111111111111111
3923.2562277580073,3868,0.1111111111111111
3698.7254098360654,3790,0.1166666666666666
3862.674050632912,3850,0.1166666666666666
3626.513595166163,3781,0.5
3544.8123167155427,3910,-0.0741496598639455
3511.7865497076023,3856,-0.3888888888888888
3108.414985590778,3771,-0.09375
3256.3388429752067,3840,-0.09375
3304.524475524476,3826,-0.4083333333333333
3275.903225806452,3862,-0.4083333333333333
3170.957142857143,3811,-0.2361111111111111
3105.672456575682,3933,-1.0
3415.2803468208094,3979,0.25
3379.435897435897,3923,-0.1111111111111111
3226.5219399538105,3964,-0.1111111111111111
3157.8126721763088,3858,0.0333333333333333
3074.6848137535817,3966,0.0333333333333333
3206.449230769231,3944,0.0333333333333333
3218.706744868035,3939,-0.5
3176.2921052631577,4034,0.0333333333333333
3114.2111436950145,4057,0.0333333333333333
3151.105919003115,3990,-0.0027777777777777
3179.463492063492,4001,-0.1333333333333333
3167.9166666666665,3979,-0.1333333333333333
3268.6057441253265,4117,0.0
3319.4741641337387,4091,0.0
3279.7524115755627,3988,-0.0972222222222222
3298.296511627907,3928,0.1666666666666666
3165.944117647058,3822,0.1944444444444444
2689.0,3887,0.1944444444444444
3845.2714285714287,3829,-0.4583333333333333
3044.865979381443,3736,-0.3666666666666667
3027.07729468599,3649,0.0
4242.310204081633,3448,0.0
3551.655319148936,3343,-0.119047619047619
3615.154761904762,3250,-0.119047619047619
3079.395744680851,3413,-0.4821428571428571
2875.5699300699303,3331,-0.1933333333333333
3120.207667731629,3401,0.0277777777777777
3102.643636363636,3433,0.0833333333333333
3127.465201465201,3567,-0.25
3385.031007751938,3486,-0.225
3529.1625,3674,-0.3888888888888889
3507.039634146341,3738,0.0
3466.751724137931,3666,-0.3888888888888888
3631.324758842444,3657,0.1041666666666666
3260.6019736842104,3608,0.1041666666666666
3507.935064935065,3736,-0.225
3515.5444444444443,3718,-0.225
3237.163101604278,3678,0.1714285714285714
3304.590296495957,3648,0.1666666666666666
3373.71104815864,3598,-0.2222222222222222
3486.207492795389,3488,-0.3333333333333333
3755.055737704918,3538,0.0
3824.485436893204,3479,-0.238095238095238
3911.660766961652,3456,-0.238095238095238
2699.0,3388,-0.4583333333333333
3921.43216080402,3517,-0.4583333333333333
3828.3196721311474,3531,-0.4444444444444444
3812.57785467128,3520,-0.125
3738.935574229692,3240,-0.125
4022.1624548736463,3888,-0.1666666666666666
4240.921739130435,3530,-0.1666666666666666
4181.678571428572,3419,0.1388888888888888
4245.43359375,3307,-0.25
4188.509259259259,3368,0.3333333333333333
4522.553191489362,3286,-0.2482993197278911
4676.131707317073,3279,-0.0416666666666666
4515.033898305085,3170,-0.0416666666666666
4820.220532319392,3385,-0.5
4776.008438818565,3381,-0.0833333333333333
4527.454183266932,3370,-0.0523809523809523
4377.683417085427,3324,-0.5
4254.198863636364,3333,-0.0104166666666666
4399.696319018405,3503,-0.0104166666666666
4241.356223175966,3673,-0.0104166666666666
4211.93670886076,3655,0.1809523809523809
4039.9,3554,0.1111111111111111
3743.269058295964,3632,0.1111111111111111
4036.714285714286,3637,0.0
4122.708661417323,3641,-0.2777777777777778
4203.014492753623,3684,0.1666666666666666
4064.7175925925926,3680,0.0
3792.80737704918,3939,-0.0444444444444444
4143.9911764705885,3880,0.0
4047.087058823529,3890,0.0
4101.562005277045,3898,0.125
4205.216814159292,3875,-0.1166666666666666
4069.7097902097903,4014,-0.4444444444444444
3902.148014440433,4022,-0.5833333333333333
4016.305921052632,4051,-0.5833333333333333
4012.540983606557,4201,-0.6666666666666666
4081.097701149425,4184,0.0
3976.076555023923,4388,0.0
4207.570552147239,4310,-0.5
4150.989071038252,4469,-0.5
4212.1509433962265,4425,-0.0833333333333333
4147.199248120301,4332,0.1666666666666666
4230.208588957055,4494,-0.0833333333333333
4382.132653061224,4569,-0.4444444444444444
4463.336956521739,4655,-0.4444444444444444
4571.852760736197,4703,-0.4444444444444444
4568.323232323232,4657,-0.1152777777777777
4444.142857142857,4771,-0.3761904761904762
4713.450980392156,4776,-0.5
4545.182926829269,4738,0.0
4250.497175141243,4574,-0.1555555555555555
4306.082644628099,4546,-0.3333333333333333
4336.005988023952,4711,-0.3333333333333333
4322.661392405063,4606,-0.3333333333333333
4318.219512195122,4552,-0.3333333333333333
4287.571428571428,4547,-0.5
4249.541984732825,4456,-0.3333333333333333
4193.005681818182,4535,-0.0357142857142857
4161.3108974358975,4470,0.0
4170.405263157894,4347,-0.25
3944.325842696629,4352,-0.238095238095238
3722.8344370860927,4086,-0.3333333333333333
3754.8625,4481,-0.3333333333333333
4045.246575342466,4439,0.5
4037.686746987952,4219,-0.25
4256.073825503356,4652,-0.5238095238095238
4181.728155339806,4690,-0.6666666666666666
4279.756097560976,4483,-0.2333333333333333
4225.007042253521,4532,-0.2333333333333333
4242.5704697986575,4547,-0.0555555555555555
4293.745454545455,4523,-0.2388888888888889
4160.687022900764,4680,-0.5177777777777777
4096.369426751592,4689,-0.4444444444444445
4240.682310469314,4582,-0.4444444444444445
4239.765432098766,4524,-0.4444444444444445
4402.306569343065,4439,-0.3541666666666666
4265.492,4673,-1.0
4184.101351351352,4529,0.0
4373.8,4599,-0.0357142857142857
4324.831460674157,4493,-0.0357142857142857
4084.136363636364,4431,0.0625
3841.3958333333335,4560,0.0625
2399.0,4628,0.0625
4207.186046511628,4612,-0.0472222222222222
4019.9634146341455,4683,-0.25
4108.952,4526,-0.5
4275.276073619632,4862,-0.0222222222222222
4353.825688073394,4784,0.0595238095238095
4207.360424028268,4474,0.0
4433.321951219512,3975,0.0
4584.518518518518,4802,0.2433333333333333
4611.62091503268,4594,-0.1
4601.815573770492,4578,-0.0555555555555555
4850.38671875,4648,-0.3333333333333333
4818.881578947368,4725,-0.1666666666666666
4900.437768240344,4650,0.0424107142857142
4802.105726872247,4746,0.0
4921.276752767528,4703,-0.3
4734.566929133858,4579,-0.3
4803.463855421687,4566,-0.2083333333333333
4887.458823529411,4406,-0.2142857142857142
4421.338762214984,4661,-0.5277777777777778
4231.222570532916,4503,-0.0214285714285714
4125.725806451613,4397,-0.3666666666666667
4049.2763157894738,4186,-0.0041666666666666
4146.025,4257,-0.0833333333333333
6647.6125,4591,-0.3888888888888888
5394.515759312321,4542,0.0
5253.919354838709,4614,-0.0634920634920634
5360.978436657682,4676,-0.25
5845.218181818182,4782,-0.0833333333333333
6048.891156462585,4793,-0.6666666666666666
4247.105263157895,4647,-0.2777777777777777
4110.4010989010985,4548,0.5
4076.924444444445,4437,-0.2857142857142857
3467.511961722488,4437,-0.25
3256.6036036036035,4650,-0.2375
3329.978540772532,4509,0.0
3139.230452674897,4481,0.0
3162.95818815331,4478,-0.2766666666666666
3109.0289389067525,4569,-0.75
2964.350282485876,4659,-0.75
2986.5454545454545,4444,-0.3222222222222222
3003.01171875,4246,-0.0555555555555555
3090.839662447257,4062,-0.2333333333333333
2944.853503184713,4034,-0.3333333333333333
2901.5,4260,-0.3
2985.6123348017622,4151,-0.2416666666666666
3022.778894472362,4035,-0.3333333333333333
2792.2115384615386,4087,-0.0972222222222222
2737.030959752322,4114,-0.2333333333333333
2887.368421052632,4427,-0.5972222222222222
2931.677777777778,4382,-0.6666666666666666
3093.1881188118814,4356,-0.125
2858.0548523206758,4482,-0.2
3189.8754448398577,4460,0.0
3397.309523809524,4563,0.0
3581.6939655172414,4633,-0.5119047619047619
3975.3591836734695,4201,0.0
4163.666666666667,4342,-0.25
3989.713780918728,4264,-0.7222222222222222
3623.770440251573,4563,-0.0119047619047619
4157.555555555556,4606,-0.75
4020.59385665529,4626,-0.75
3873.5705329153607,4751,-0.3833333333333333
3996.546712802768,4687,0.1166666666666666
3877.444078947368,4817,0.0416666666666666
3899.409638554217,4859,0.0416666666666666
3654.4335443037976,4906,0.0694444444444444
3658.883561643836,4964,0.0952380952380952
3512.4088050314467,4810,0.0
3752.234817813765,4987,-0.1777777777777777
3955.6864111498257,5151,-0.1777777777777777
3966.70281124498,5151,-0.25
3795.289377289377,5084,-0.0383333333333333
3842.7622641509433,4754,-0.5555555555555555
3845.314655172414,4540,-0.1666666666666666
3925.417647058824,4714,-0.1666666666666666
3758.3333333333335,4336,-0.2874149659863945
3688.186206896552,4558,0.0
3507.48231511254,5975,-0.1770833333333333
3171.3888888888887,6201,-0.1770833333333333
3306.6561604584526,6166,0.25
3103.7162162162163,5349,0.1407407407407407
2754.66081871345,5029,-0.125
2747.0542168674697,5374,0.1458333333333333
2839.2589928057555,5097,-0.2
3168.8607142857145,4289,-0.3888888888888888
2935.529411764706,4725,-0.3888888888888888
3019.774647887324,4287,-0.3888888888888888
3156.025210084033,4013,-0.2970085470085469
3108.693181818182,3473,0.2777777777777777
3015.5653710247348,3777,0.0925925925925926
3215.5594405594406,3653,-0.1875
3177.7735849056603,3606,-0.1875
